80.000	218.000	2.000	1.000	100.000
81.000	218.000	2.000	1.000	100.000
82.000	218.000	2.000	1.000	100.000
83.000	218.000	2.000	1.000	100.000
84.000	218.000	2.000	1.000	100.000
85.000	218.000	2.000	1.000	100.000
86.000	218.000	2.000	1.000	100.000
87.000	218.000	2.000	1.000	100.000
88.000	218.000	2.000	1.000	100.000
89.000	218.000	2.000	1.000	100.000
90.000	218.000	2.000	1.000	100.000
91.000	218.000	2.000	1.000	100.000
92.000	218.000	2.000	1.000	100.000
93.000	218.000	2.000	1.000	100.000
94.000	218.000	2.000	1.000	100.000
95.000	218.000	2.000	1.000	100.000
96.000	218.000	2.000	1.000	100.000
97.000	218.000	2.000	1.000	100.000
98.000	218.000	2.000	1.000	100.000
99.000	218.000	2.000	1.000	100.000
100.000	218.000	2.000	1.000	100.000
101.000	218.000	2.000	1.000	100.000
102.000	218.000	2.000	1.000	100.000
103.000	218.000	2.000	1.000	100.000
104.000	218.000	2.000	1.000	100.000
105.000	218.000	2.000	1.000	100.000
106.000	218.000	2.000	1.000	100.000
107.000	218.000	2.000	1.000	100.000
108.000	218.000	2.000	1.000	100.000
109.000	218.000	2.000	1.000	100.000
110.000	218.000	2.000	1.000	100.000
111.000	218.000	2.000	1.000	100.000
112.000	218.000	2.000	1.000	100.000
113.000	218.000	2.000	1.000	100.000
114.000	218.000	2.000	1.000	100.000
115.000	218.000	2.000	1.000	100.000
116.000	218.000	2.000	1.000	100.000
117.000	218.000	2.000	1.000	100.000
118.000	218.000	2.000	1.000	100.000
119.000	218.000	2.000	1.000	100.000
120.000	218.000	2.000	1.000	100.000
121.000	218.000	2.000	1.000	100.000
122.000	218.000	2.000	1.000	100.000
123.000	218.000	2.000	1.000	100.000
124.000	218.000	2.000	1.000	100.000
125.000	218.000	2.000	1.000	100.000
126.000	218.000	2.000	1.000	100.000
127.000	218.000	2.000	1.000	100.000
128.000	218.000	2.000	1.000	100.000
129.000	218.000	2.000	1.000	100.000
130.000	218.000	2.000	1.000	100.000
131.000	218.000	2.000	1.000	100.000
132.000	218.000	2.000	1.000	100.000
133.000	218.000	2.000	1.000	100.000
134.000	218.000	2.000	1.000	100.000
135.000	218.000	2.000	1.000	100.000
136.000	218.000	2.000	1.000	100.000
137.000	218.000	2.000	1.000	100.000
138.000	218.000	2.000	1.000	100.000
139.000	218.000	2.000	1.000	100.000
140.000	218.000	2.000	1.000	100.000
141.000	218.000	2.000	1.000	100.000
142.000	218.000	2.000	1.000	100.000
143.000	218.000	2.000	1.000	100.000
144.000	218.000	2.000	1.000	100.000
145.000	218.000	2.000	1.000	100.000
146.000	218.000	2.000	1.000	100.000
147.000	218.000	2.000	1.000	100.000
148.000	218.000	2.000	1.000	100.000
149.000	218.000	2.000	1.000	100.000
150.000	222.000	2.000	1.000	87.000
151.000	234.000	2.000	1.000	60.000
152.000	228.000	2.000	1.000	102.000
153.000	225.000	2.000	1.000	108.000
154.000	223.000	2.000	1.000	108.000
155.000	221.000	2.000	1.000	108.000
156.000	219.000	2.000	1.000	108.000
157.000	218.000	2.000	1.000	102.000
158.000	217.000	2.000	1.000	102.000
159.000	216.000	2.000	1.000	102.000
160.000	215.000	2.000	1.000	102.000
161.000	214.000	2.000	1.000	102.000
162.000	213.000	2.000	1.000	102.000
163.000	212.000	2.000	1.000	102.000
164.000	211.000	2.000	1.000	102.000
165.000	210.000	2.000	1.000	102.000
166.000	211.000	2.000	1.000	96.000
167.000	211.000	2.000	1.000	96.000
168.000	211.000	2.000	1.000	96.000
169.000	211.000	2.000	1.000	96.000
170.000	211.000	2.000	1.000	96.000
171.000	211.000	2.000	1.000	96.000
172.000	211.000	2.000	1.000	96.000
173.000	211.000	2.000	1.000	96.000
174.000	211.000	2.000	1.000	96.000
175.000	211.000	2.000	1.000	96.000
176.000	211.000	2.000	1.000	96.000
177.000	211.000	2.000	1.000	96.000
178.000	211.000	2.000	1.000	96.000
179.000	211.000	2.000	1.000	96.000
180.000	211.000	2.000	1.000	96.000
181.000	211.000	2.000	1.000	96.000
182.000	211.000	2.000	1.000	96.000
183.000	211.000	2.000	1.000	96.000
184.000	211.000	2.000	1.000	96.000
185.000	211.000	2.000	1.000	96.000
186.000	211.000	2.000	1.000	96.000
187.000	211.000	2.000	1.000	96.000
188.000	211.000	2.000	1.000	96.000
189.000	211.000	2.000	1.000	96.000
190.000	211.000	2.000	1.000	96.000
191.000	211.000	2.000	1.000	96.000
192.000	211.000	2.000	1.000	96.000
193.000	211.000	2.000	1.000	96.000
194.000	211.000	2.000	1.000	96.000
195.000	211.000	2.000	1.000	96.000
196.000	211.000	2.000	1.000	96.000
197.000	211.000	2.000	1.000	96.000
198.000	211.000	2.000	1.000	96.000
199.000	211.000	2.000	1.000	96.000
200.000	211.000	2.000	1.000	96.000
201.000	211.000	2.000	1.000	96.000
202.000	211.000	2.000	1.000	96.000
203.000	211.000	2.000	1.000	96.000
204.000	211.000	2.000	1.000	96.000
205.000	211.000	2.000	1.000	96.000
206.000	211.000	2.000	1.000	96.000
207.000	211.000	2.000	1.000	96.000
208.000	211.000	2.000	1.000	96.000
209.000	211.000	2.000	1.000	96.000
210.000	211.000	2.000	1.000	96.000
211.000	211.000	2.000	1.000	96.000
212.000	211.000	2.000	1.000	96.000
213.000	211.000	2.000	1.000	96.000
214.000	211.000	2.000	1.000	96.000
215.000	211.000	2.000	1.000	96.000
216.000	211.000	2.000	1.000	96.000
217.000	211.000	2.000	1.000	96.000
218.000	211.000	2.000	1.000	96.000
219.000	211.000	2.000	1.000	96.000
220.000	211.000	2.000	1.000	96.000
221.000	211.000	2.000	1.000	96.000
222.000	211.000	2.000	1.000	96.000
223.000	211.000	2.000	1.000	96.000
224.000	211.000	2.000	1.000	96.000
225.000	211.000	2.000	1.000	96.000
226.000	211.000	2.000	1.000	96.000
227.000	211.000	2.000	1.000	96.000
228.000	211.000	2.000	1.000	96.000
229.000	211.000	2.000	1.000	96.000
230.000	211.000	2.000	1.000	96.000
231.000	211.000	2.000	1.000	96.000
232.000	211.000	2.000	1.000	96.000
233.000	211.000	2.000	1.000	96.000
234.000	211.000	2.000	1.000	96.000
235.000	211.000	2.000	1.000	96.000
236.000	211.000	2.000	1.000	96.000
237.000	211.000	2.000	1.000	96.000
238.000	211.000	2.000	1.000	96.000
239.000	211.000	2.000	1.000	96.000
240.000	211.000	2.000	1.000	96.000
241.000	211.000	2.000	1.000	96.000
242.000	211.000	2.000	1.000	96.000
243.000	211.000	2.000	1.000	96.000
244.000	211.000	2.000	1.000	96.000
245.000	211.000	2.000	1.000	96.000
246.000	211.000	2.000	1.000	96.000
247.000	211.000	2.000	1.000	96.000
248.000	211.000	2.000	1.000	96.000
249.000	211.000	2.000	1.000	96.000
250.000	211.000	2.000	1.000	96.000
251.000	211.000	2.000	1.000	96.000
252.000	211.000	2.000	1.000	96.000
253.000	211.000	2.000	1.000	96.000
254.000	211.000	2.000	1.000	96.000
255.000	211.000	2.000	1.000	96.000
256.000	211.000	2.000	1.000	96.000
257.000	211.000	2.000	1.000	96.000
258.000	211.000	2.000	1.000	96.000
259.000	211.000	2.000	1.000	96.000
260.000	211.000	2.000	1.000	96.000
261.000	211.000	2.000	1.000	96.000
262.000	211.000	2.000	1.000	96.000
263.000	211.000	2.000	1.000	96.000
264.000	211.000	2.000	1.000	96.000
265.000	211.000	2.000	1.000	96.000
266.000	211.000	2.000	1.000	96.000
267.000	211.000	2.000	1.000	96.000
268.000	211.000	2.000	1.000	96.000
269.000	211.000	2.000	1.000	96.000
270.000	211.000	2.000	1.000	96.000
271.000	211.000	2.000	1.000	96.000
272.000	211.000	2.000	1.000	96.000
273.000	211.000	2.000	1.000	96.000
274.000	211.000	2.000	1.000	96.000
275.000	211.000	2.000	1.000	96.000
276.000	211.000	2.000	1.000	96.000
277.000	211.000	2.000	1.000	96.000
278.000	211.000	2.000	1.000	96.000
279.000	211.000	2.000	1.000	96.000
280.000	211.000	2.000	1.000	96.000
281.000	211.000	2.000	1.000	96.000
282.000	211.000	2.000	1.000	96.000
283.000	211.000	2.000	1.000	96.000
284.000	211.000	2.000	1.000	96.000
285.000	211.000	2.000	1.000	96.000
286.000	211.000	2.000	1.000	96.000
287.000	211.000	2.000	1.000	96.000
288.000	211.000	2.000	1.000	96.000
289.000	211.000	2.000	1.000	96.000
290.000	195.000	2.000	0.500	96.000
291.000	184.000	2.000	0.500	96.000
292.000	177.000	2.000	0.500	84.000
293.000	171.000	2.000	0.500	78.000
294.000	165.000	2.000	0.500	78.000
295.000	160.000	2.000	0.500	71.000
296.000	154.000	2.000	0.500	71.000
297.000	151.000	2.000	0.500	64.000
298.000	147.000	2.000	0.500	64.000
299.000	143.000	2.000	0.500	64.000
300.000	142.000	2.000	0.500	57.000
301.000	140.000	2.000	0.500	57.000
302.000	138.000	2.000	0.500	57.000
303.000	136.000	2.000	0.500	57.000
304.000	135.000	2.000	0.500	52.000
305.000	134.000	2.000	0.500	52.000
306.000	133.000	2.000	0.500	52.000
307.000	132.000	2.000	0.500	52.000
308.000	131.000	2.000	0.500	52.000
309.000	130.000	2.000	0.500	52.000
310.000	129.000	2.000	0.500	52.000
311.000	130.000	2.000	0.500	47.000
312.000	130.000	2.000	0.500	47.000
313.000	130.000	2.000	0.500	47.000
314.000	130.000	2.000	0.500	47.000
315.000	130.000	2.000	0.500	47.000
316.000	130.000	2.000	0.500	47.000
317.000	130.000	2.000	0.500	47.000
318.000	130.000	2.000	0.500	47.000
319.000	130.000	2.000	0.500	47.000
320.000	130.000	2.000	0.500	47.000
321.000	130.000	2.000	0.500	47.000
322.000	130.000	2.000	0.500	47.000
323.000	130.000	2.000	0.500	47.000
324.000	130.000	2.000	0.500	47.000
325.000	130.000	2.000	0.500	47.000
326.000	130.000	2.000	0.500	47.000
327.000	130.000	2.000	0.500	47.000
328.000	130.000	2.000	0.500	47.000
329.000	130.000	2.000	0.500	47.000
330.000	130.000	2.000	0.500	47.000
331.000	130.000	2.000	0.500	47.000
332.000	130.000	2.000	0.500	47.000
333.000	130.000	2.000	0.500	47.000
334.000	130.000	2.000	0.500	47.000
335.000	130.000	2.000	0.500	47.000
336.000	130.000	2.000	0.500	47.000
337.000	130.000	2.000	0.500	47.000
338.000	130.000	2.000	0.500	47.000
339.000	130.000	2.000	0.500	47.000
340.000	130.000	2.000	0.500	47.000
341.000	130.000	2.000	0.500	47.000
342.000	130.000	2.000	0.500	47.000
343.000	130.000	2.000	0.500	47.000
344.000	130.000	2.000	0.500	47.000
345.000	130.000	2.000	0.500	47.000
346.000	130.000	2.000	0.500	47.000
347.000	130.000	2.000	0.500	47.000
348.000	130.000	2.000	0.500	47.000
349.000	130.000	2.000	0.500	47.000
350.000	130.000	2.000	0.500	47.000
351.000	130.000	2.000	0.500	47.000
352.000	130.000	2.000	0.500	47.000
353.000	130.000	2.000	0.500	47.000
354.000	130.000	2.000	0.500	47.000
355.000	130.000	2.000	0.500	47.000
356.000	130.000	2.000	0.500	47.000
357.000	130.000	2.000	0.500	47.000
358.000	130.000	2.000	0.500	47.000
359.000	130.000	2.000	0.500	47.000
360.000	130.000	2.000	0.500	47.000
361.000	130.000	2.000	0.500	47.000
362.000	130.000	2.000	0.500	47.000
363.000	130.000	2.000	0.500	47.000
364.000	130.000	2.000	0.500	47.000
365.000	130.000	2.000	0.500	47.000
366.000	130.000	2.000	0.500	47.000
367.000	130.000	2.000	0.500	47.000
368.000	130.000	2.000	0.500	47.000
369.000	130.000	2.000	0.500	47.000
370.000	130.000	2.000	0.500	47.000
371.000	130.000	2.000	0.500	47.000
372.000	130.000	2.000	0.500	47.000
373.000	130.000	2.000	0.500	47.000
374.000	130.000	2.000	0.500	47.000
375.000	130.000	2.000	0.500	47.000
376.000	130.000	2.000	0.500	47.000
377.000	130.000	2.000	0.500	47.000
378.000	130.000	2.000	0.500	47.000
379.000	130.000	2.000	0.500	47.000
380.000	130.000	2.000	0.500	47.000
381.000	130.000	2.000	0.500	47.000
382.000	130.000	2.000	0.500	47.000
383.000	130.000	2.000	0.500	47.000
384.000	130.000	2.000	0.500	47.000
385.000	130.000	2.000	0.500	47.000
386.000	130.000	2.000	0.500	47.000
387.000	130.000	2.000	0.500	47.000
388.000	163.000	2.000	1.500	47.000
389.000	182.000	2.000	1.500	58.000
390.000	197.000	2.000	1.500	73.000
391.000	210.000	2.000	1.500	83.000
392.000	221.000	2.000	1.500	91.000
393.000	232.000	2.000	1.500	98.000
394.000	241.000	2.000	1.500	105.000
395.000	248.000	2.000	1.500	111.000
396.000	254.000	2.000	1.500	117.000
397.000	261.000	2.000	1.500	117.000
398.000	265.000	2.000	1.500	124.000
399.000	270.000	2.000	1.500	124.000
400.000	274.000	2.000	1.500	130.000
401.000	279.000	2.000	1.500	130.000
402.000	281.000	2.000	1.500	136.000
403.000	284.000	2.000	1.500	136.000
404.000	287.000	1.000	1.500	136.000
405.000	292.000	2.000	1.500	129.000
406.000	294.000	1.000	1.500	135.000
407.000	293.000	2.000	1.500	147.000
408.000	294.000	2.000	1.500	147.000
409.000	295.000	1.000	1.500	147.000
410.000	296.000	2.000	1.500	147.000
411.000	297.000	2.000	1.500	147.000
412.000	298.000	2.000	1.500	147.000
413.000	299.000	2.000	1.500	147.000
414.000	300.000	2.000	1.500	147.000
415.000	301.000	2.000	1.500	147.000
416.000	299.000	2.000	1.500	152.000
417.000	298.000	1.000	1.500	152.000
418.000	297.000	2.000	1.500	152.000
419.000	296.000	2.000	1.500	152.000
420.000	295.000	1.000	1.500	152.000
421.000	294.000	2.000	1.500	152.000
422.000	295.000	1.000	1.500	147.000
423.000	296.000	2.000	1.500	147.000
424.000	297.000	2.000	1.500	147.000
425.000	298.000	2.000	1.500	147.000
426.000	301.000	2.000	1.500	140.000
427.000	299.000	2.000	1.500	152.000
428.000	298.000	2.000	1.500	152.000
429.000	297.000	2.000	1.500	152.000
430.000	296.000	2.000	1.500	152.000
431.000	295.000	1.000	1.500	152.000
432.000	294.000	1.000	1.500	152.000
433.000	293.000	1.000	1.500	152.000
434.000	294.000	2.000	1.500	147.000
435.000	295.000	2.000	1.500	147.000
436.000	296.000	1.000	1.500	147.000
437.000	297.000	1.000	1.500	147.000
438.000	298.000	2.000	1.500	147.000
439.000	299.000	2.000	1.500	147.000
440.000	300.000	2.000	1.500	147.000
441.000	301.000	1.000	1.500	147.000
442.000	302.000	2.000	1.500	147.000
443.000	300.000	2.000	1.500	152.000
444.000	299.000	2.000	1.500	152.000
445.000	298.000	2.000	1.500	152.000
446.000	297.000	2.000	1.500	152.000
447.000	296.000	2.000	1.500	152.000
448.000	295.000	2.000	1.500	152.000
449.000	294.000	2.000	1.500	152.000
450.000	293.000	2.000	1.500	152.000
451.000	294.000	1.000	1.500	147.000
452.000	295.000	2.000	1.500	147.000
453.000	296.000	2.000	1.500	147.000
454.000	297.000	1.000	1.500	147.000
455.000	298.000	2.000	1.500	147.000
456.000	299.000	2.000	1.500	147.000
457.000	300.000	1.000	1.500	147.000
458.000	301.000	2.000	1.500	147.000
459.000	302.000	2.000	1.500	147.000
460.000	300.000	1.000	1.500	152.000
461.000	299.000	1.000	1.500	152.000
462.000	298.000	2.000	1.500	152.000
463.000	297.000	2.000	1.500	152.000
464.000	296.000	2.000	1.500	152.000
465.000	295.000	1.000	1.500	152.000
466.000	294.000	2.000	1.500	152.000
467.000	293.000	2.000	1.500	152.000
468.000	292.000	2.000	1.500	152.000
469.000	291.000	1.000	1.500	152.000
470.000	292.000	1.000	1.500	146.000
471.000	293.000	2.000	1.500	146.000
472.000	294.000	2.000	1.500	146.000
473.000	295.000	2.000	1.500	146.000
474.000	296.000	1.000	1.500	146.000
475.000	297.000	2.000	1.500	146.000
476.000	298.000	2.000	1.500	146.000
477.000	299.000	2.000	1.500	146.000
478.000	297.000	2.000	1.500	153.000
479.000	296.000	2.000	1.500	153.000
480.000	295.000	1.000	1.500	153.000
481.000	294.000	2.000	1.500	153.000
482.000	293.000	2.000	1.500	153.000
483.000	294.000	1.000	1.500	147.000
484.000	295.000	2.000	1.500	147.000
485.000	296.000	2.000	1.500	147.000
486.000	297.000	2.000	1.500	147.000
487.000	298.000	2.000	1.500	147.000
488.000	299.000	2.000	1.500	147.000
489.000	297.000	1.000	1.500	152.000
490.000	296.000	1.000	1.500	152.000
491.000	295.000	2.000	1.500	152.000
492.000	294.000	2.000	1.500	152.000
493.000	295.000	1.000	1.500	147.000
494.000	296.000	1.000	1.500	147.000
495.000	297.000	2.000	1.500	147.000
496.000	298.000	2.000	1.500	147.000
497.000	299.000	2.000	1.500	147.000
498.000	300.000	1.000	1.500	147.000
499.000	298.000	2.000	1.500	152.000
